node,degree_centrality,node_type
OXA-15,0.0027917364600781687,resistance_gene
AAC(6')-Ib,0.0027917364600781687,resistance_gene
OXA-371,0.0027917364600781687,resistance_gene
AAC(6')-Ib8,0.0027917364600781687,resistance_gene
FOX-5,0.0027917364600781687,resistance_gene
Mycobacterium tuberculosis rpoB mutants conferring resistance to rifampicin,0.0027917364600781687,resistance_gene
msrA,0.0027917364600781687,resistance_gene
OXA-424,0.0027917364600781687,resistance_gene
aphA15,0.0027917364600781687,resistance_gene
AAC(6')-Im,0.0027917364600781687,resistance_gene
catA8,0.0027917364600781687,resistance_gene
MexS,0.0027917364600781687,resistance_gene
OXA-83,0.0027917364600781687,resistance_gene
OXA-422,0.0027917364600781687,resistance_gene
OXA-113,0.0027917364600781687,resistance_gene
OXA-208,0.0027917364600781687,resistance_gene
OXA-143,0.0027917364600781687,resistance_gene
OXA-98,0.0027917364600781687,resistance_gene
CMY-42,0.0027917364600781687,resistance_gene
OXA-256,0.0027917364600781687,resistance_gene
SHV-24,0.0027917364600781687,resistance_gene
OXA-69,0.0027917364600781687,resistance_gene
OXA-90,0.0027917364600781687,resistance_gene
OXA-19,0.0027917364600781687,resistance_gene
vanG,0.0027917364600781687,resistance_gene
OXA-95,0.0027917364600781687,resistance_gene
SHV-25,0.0027917364600781687,resistance_gene
OXA-420,0.0027917364600781687,resistance_gene
OXA-88,0.0027917364600781687,resistance_gene
MexE,0.0027917364600781687,resistance_gene
SHV-71,0.0027917364600781687,resistance_gene
SHV-103,0.0027917364600781687,resistance_gene
SHV-76,0.0027917364600781687,resistance_gene
MexK,0.0027917364600781687,resistance_gene
MexJ,0.0027917364600781687,resistance_gene
OXA-398,0.0027917364600781687,resistance_gene
vanY gene in vanM cluster,0.0027917364600781687,resistance_gene
dfrA15,0.0027917364600781687,resistance_gene
OXA-57,0.0027917364600781687,resistance_gene
OXA-314,0.0027917364600781687,resistance_gene
OXA-381,0.0027917364600781687,resistance_gene
OXA-180,0.0027917364600781687,resistance_gene
AAC(3)-VIa,0.0027917364600781687,resistance_gene
OXA-245,0.0027917364600781687,resistance_gene
AAC(6')-31,0.0027917364600781687,resistance_gene
cmlA1,0.0027917364600781687,resistance_gene
vanZ gene in vanA cluster,0.0027917364600781687,resistance_gene
OXA-241,0.0027917364600781687,resistance_gene
OXA-425,0.0027917364600781687,resistance_gene
SHV-94,0.0027917364600781687,resistance_gene
MexH,0.0027917364600781687,resistance_gene
MexL,0.0027917364600781687,resistance_gene
AAC(2')-IIa,0.0027917364600781687,resistance_gene
QnrVC1,0.0027917364600781687,resistance_gene
OXA-172,0.0027917364600781687,resistance_gene
MexF,0.0027917364600781687,resistance_gene
aadA22,0.0027917364600781687,resistance_gene
OXA-99,0.0027917364600781687,resistance_gene
OXA-223,0.0027917364600781687,resistance_gene
SHV-31,0.0027917364600781687,resistance_gene
OXA-119,0.0027917364600781687,resistance_gene
CMY-6,0.0027917364600781687,resistance_gene
OXA-121,0.0027917364600781687,resistance_gene
PDC-43,0.0027917364600781687,resistance_gene
SHV-33,0.0027917364600781687,resistance_gene
SHV-121,0.0027917364600781687,resistance_gene
OXA-150,0.0027917364600781687,resistance_gene
SHV-164,0.0027917364600781687,resistance_gene
OXA-253,0.0027917364600781687,resistance_gene
dfrA19,0.0027917364600781687,resistance_gene
OXA-242,0.0027917364600781687,resistance_gene
dfrA16,0.0027917364600781687,resistance_gene
OXA-104,0.0027917364600781687,resistance_gene
BEL-1,0.0027917364600781687,resistance_gene
SHV-134,0.0027917364600781687,resistance_gene
MexG,0.0027917364600781687,resistance_gene
SHV-77,0.0027917364600781687,resistance_gene
EreA,0.0027917364600781687,resistance_gene
SHV-186,0.0027917364600781687,resistance_gene
SHV-106,0.0027917364600781687,resistance_gene
OXA-5,0.0027917364600781687,resistance_gene
GES-1,0.0027917364600781687,resistance_gene
fexA,0.0027917364600781687,resistance_gene
OXA-92,0.0027917364600781687,resistance_gene
OXA-94,0.0027917364600781687,resistance_gene
OXA-383,0.0027917364600781687,resistance_gene
APH(6)-Ic,0.0027917364600781687,resistance_gene
SHV-187,0.0027917364600781687,resistance_gene
PDC-258,0.0027917364600781687,resistance_gene
PDC-285,0.0027917364600781687,resistance_gene
PDC-346,0.0027917364600781687,resistance_gene
PDC-257,0.0027917364600781687,resistance_gene
PDC-264,0.0027917364600781687,resistance_gene
PDC-105,0.0027917364600781687,resistance_gene
PDC-225,0.0027917364600781687,resistance_gene
SHV-210,0.0027917364600781687,resistance_gene
SHV-220,0.0027917364600781687,resistance_gene
SHV-194,0.0027917364600781687,resistance_gene
SHV-204,0.0027917364600781687,resistance_gene
OXA-78,0.0027917364600781687,resistance_gene
SHV-107,0.0027917364600781687,resistance_gene
OXA-111,0.0027917364600781687,resistance_gene
DfrB9,0.0027917364600781687,resistance_gene
Escherichia coli gyrA conferring resistance to fluoroquinolones,0.0027917364600781687,resistance_gene
vanX gene in vanA cluster,0.0027917364600781687,resistance_gene
SHV-32,0.0027917364600781687,resistance_gene
OXA-100,0.0027917364600781687,resistance_gene
tet(S),0.0027917364600781687,resistance_gene
SHV-61,0.0027917364600781687,resistance_gene
GES-14,0.0027917364600781687,resistance_gene
PDC-6,0.0027917364600781687,resistance_gene
OXA-543,0.0027917364600781687,resistance_gene
OXA-779,0.0027917364600781687,resistance_gene
rmtC,0.0027917364600781687,resistance_gene
PDC-119,0.0027917364600781687,resistance_gene
PDC-104,0.0027917364600781687,resistance_gene
PDC-117,0.0027917364600781687,resistance_gene
PDC-207,0.0027917364600781687,resistance_gene
PDC-255,0.0027917364600781687,resistance_gene
mdtN,0.002233389168062535,resistance_gene
Escherichia coli parC conferring resistance to fluoroquinolones,0.002233389168062535,resistance_gene
basS,0.002233389168062535,resistance_gene
CMY-4,0.002233389168062535,resistance_gene
VEB-7,0.002233389168062535,resistance_gene
CTX-M-125,0.002233389168062535,resistance_gene
vatD,0.002233389168062535,resistance_gene
LCR-1,0.002233389168062535,resistance_gene
ANT(6)-Ia,0.002233389168062535,resistance_gene
FosB3,0.002233389168062535,resistance_gene
aadA7,0.002233389168062535,resistance_gene
QnrB4,0.002233389168062535,resistance_gene
tet(36),0.002233389168062535,resistance_gene
Mycobacterium tuberculosis inhA mutations conferring resistance to isoniazid,0.002233389168062535,resistance_gene
vgbA,0.002233389168062535,resistance_gene
AAC(6')-32,0.002233389168062535,resistance_gene
catIII,0.002233389168062535,resistance_gene
CTX-M-88,0.002233389168062535,resistance_gene
vanW gene in vanB cluster,0.002233389168062535,resistance_gene
FOX-8,0.002233389168062535,resistance_gene
CTX-M-64,0.002233389168062535,resistance_gene
AAC(3)-Ic,0.002233389168062535,resistance_gene
AAC(3)-IIb,0.002233389168062535,resistance_gene
CMY-30,0.002233389168062535,resistance_gene
CTX-M-33,0.002233389168062535,resistance_gene
mel,0.002233389168062535,resistance_gene
tet(32),0.002233389168062535,resistance_gene
aadA6/aadA10,0.002233389168062535,resistance_gene
adeG,0.002233389168062535,resistance_gene
Staphylococcus aureus gyrA conferring resistance to fluoroquinolones,0.002233389168062535,resistance_gene
tet(Q),0.002233389168062535,resistance_gene
vatB,0.002233389168062535,resistance_gene
mef(B),0.002233389168062535,resistance_gene
CTX-M-65,0.002233389168062535,resistance_gene
dfrF,0.002233389168062535,resistance_gene
Escherichia coli folP with mutation conferring resistance to sulfonamides,0.002233389168062535,resistance_gene
DHA-15,0.002233389168062535,resistance_gene
FosA2,0.002233389168062535,resistance_gene
Escherichia coli mdfA,0.002233389168062535,resistance_gene
mdtP,0.002233389168062535,resistance_gene
CTX-M-123,0.002233389168062535,resistance_gene
cmx,0.002233389168062535,resistance_gene
abeM,0.002233389168062535,resistance_gene
rmtG,0.002233389168062535,resistance_gene
ANT(9)-Ia,0.002233389168062535,resistance_gene
arlR,0.002233389168062535,resistance_gene
adeA,0.002233389168062535,resistance_gene
AAC(6')-Iq,0.002233389168062535,resistance_gene
ANT(4')-IIb,0.002233389168062535,resistance_gene
emrR,0.002233389168062535,resistance_gene
vanH gene in vanD cluster,0.002233389168062535,resistance_gene
ADC-30,0.002233389168062535,resistance_gene
AAC(6')-29b,0.002233389168062535,resistance_gene
arr-8,0.002233389168062535,resistance_gene
aadA23,0.002233389168062535,resistance_gene
vanH gene in vanB cluster,0.002233389168062535,resistance_gene
basR,0.002233389168062535,resistance_gene
Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones,0.002233389168062535,resistance_gene
MCR-1.1,0.002233389168062535,resistance_gene
rmtE2,0.002233389168062535,resistance_gene
MCR-9.1,0.002233389168062535,resistance_gene
dfrA6,0.002233389168062535,resistance_gene
dfrA32,0.002233389168062535,resistance_gene
Acinetobacter baumannii AbaQ,0.002233389168062535,resistance_gene
Acinetobacter baumannii AmvA,0.002233389168062535,resistance_gene
VEB-1b,0.002233389168062535,resistance_gene
Mycobacterium tuberculosis ethA with mutation conferring resistance to ethionamide,0.002233389168062535,resistance_gene
CARB-4,0.002233389168062535,resistance_gene
adeB,0.002233389168062535,resistance_gene
CTX-M-8,0.002233389168062535,resistance_gene
CTX-M-14,0.002233389168062535,resistance_gene
mepR,0.002233389168062535,resistance_gene
FosB4,0.002233389168062535,resistance_gene
rmtE,0.002233389168062535,resistance_gene
CTX-M-62,0.002233389168062535,resistance_gene
mdtO,0.002233389168062535,resistance_gene
aadA13,0.002233389168062535,resistance_gene
FosA6,0.002233389168062535,resistance_gene
FosA7,0.002233389168062535,resistance_gene
MCR-3.1,0.002233389168062535,resistance_gene
MCR-3.5,0.002233389168062535,resistance_gene
Mycobacterium tuberculosis gyrB mutant conferring resistance to fluoroquinolones,0.002233389168062535,resistance_gene
optrA,0.002233389168062535,resistance_gene
CTX-M-104,0.002233389168062535,resistance_gene
cmlB,0.002233389168062535,resistance_gene
QnrB17,0.002233389168062535,resistance_gene
Mycobacterium tuberculosis iniC mutant conferring resistance to ethambutol,0.002233389168062535,resistance_gene
CTX-M-9,0.002233389168062535,resistance_gene
PAU-1,0.002233389168062535,resistance_gene
Escherichia coli UhpT with mutation conferring resistance to fosfomycin,0.002233389168062535,resistance_gene
apmA,0.002233389168062535,resistance_gene
Salmonella enterica gyrA conferring resistance to fluoroquinolones,0.002233389168062535,resistance_gene
msbA,0.002233389168062535,resistance_gene
efmA,0.002233389168062535,resistance_gene
QepA2,0.002233389168062535,resistance_gene
efpA,0.002233389168062535,resistance_gene
adeL,0.002233389168062535,resistance_gene
RlmA(II),0.002233389168062535,resistance_gene
Enterococcus faecalis liaS mutant conferring daptomycin resistance,0.002233389168062535,resistance_gene
DHA-25,0.002233389168062535,resistance_gene
abeS,0.002233389168062535,resistance_gene
dfrA25,0.002233389168062535,resistance_gene
amrB,0.002233389168062535,resistance_gene
Acinetobacter baumannii ampC beta-lactamase,0.002233389168062535,resistance_gene
Acinetobacter baumannii gyrA conferring resistance to fluoroquinolones,0.002233389168062535,resistance_gene
kdpE,0.002233389168062535,resistance_gene
Enterococcus faecium chloramphenicol acetyltransferase,0.002233389168062535,resistance_gene
dfrB4,0.002233389168062535,resistance_gene
DIM-1,0.002233389168062535,resistance_gene
AAC(6')-Ib11,0.002233389168062535,resistance_gene
MCR-1.2,0.002233389168062535,resistance_gene
NPS-1,0.002233389168062535,resistance_gene
Escherichia coli ampC beta-lactamase,0.002233389168062535,resistance_gene
MCR-5.1,0.002233389168062535,resistance_gene
QepA4,0.002233389168062535,resistance_gene
CMY-59,0.002233389168062535,resistance_gene
rmtD,0.002233389168062535,resistance_gene
OmpA,0.002233389168062535,resistance_gene
adeH,0.002233389168062535,resistance_gene
vanXY gene in vanE cluster,0.002233389168062535,resistance_gene
OKP-B-6,0.002233389168062535,resistance_gene
LpsB,0.002233389168062535,resistance_gene
tet(X6),0.002233389168062535,resistance_gene
cprR,0.002233389168062535,resistance_gene
cprS,0.002233389168062535,resistance_gene
mphB,0.002233389168062535,resistance_gene
vatA,0.002233389168062535,resistance_gene
VEB-2,0.002233389168062535,resistance_gene
AAC(3)-IIg,0.002233389168062535,resistance_gene
CTX-M-115,0.002233389168062535,resistance_gene
CARB-53,0.002233389168062535,resistance_gene
CTX-M-186,0.002233389168062535,resistance_gene
aadA11,0.002233389168062535,resistance_gene
CTX-M-12,0.002233389168062535,resistance_gene
Mycobacterium tuberculosis ethA mutations conferring resistance to isoniazid,0.002233389168062535,resistance_gene
AAC(6')-Ib-cr7,0.002233389168062535,resistance_gene
MCR-3.4,0.002233389168062535,resistance_gene
AAC(6')-Ib-cr9,0.002233389168062535,resistance_gene
msrF,0.002233389168062535,resistance_gene
aadA8b,0.002233389168062535,resistance_gene
tet(X3),0.002233389168062535,resistance_gene
FONA-6,0.002233389168062535,resistance_gene
FosA4,0.002233389168062535,resistance_gene
Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones,0.002233389168062535,resistance_gene
CMY-132,0.002233389168062535,resistance_gene
FIM-1,0.002233389168062535,resistance_gene
SFO-1,0.002233389168062535,resistance_gene
PRC-1,0.002233389168062535,resistance_gene
VEB-25,0.002233389168062535,resistance_gene
adeC,0.002233389168062535,resistance_gene
QnrB2,0.002233389168062535,resistance_gene
lnuC,0.002233389168062535,resistance_gene
mepA,0.002233389168062535,resistance_gene
CTX-M-199,0.002233389168062535,resistance_gene
CTX-M-206,0.002233389168062535,resistance_gene
fexB,0.002233389168062535,resistance_gene
aadA6,0.002233389168062535,resistance_gene
Mycobacterium tuberculosis kasA mutant conferring resistance to isoniazid,0.002233389168062535,resistance_gene
linG,0.002233389168062535,resistance_gene
norC,0.002233389168062535,resistance_gene
VEB-11,0.002233389168062535,resistance_gene
VEB-14,0.002233389168062535,resistance_gene
VEB-17,0.002233389168062535,resistance_gene
VEB-21,0.002233389168062535,resistance_gene
pyrazine,0.002233389168062535,drug_class
mcr-10.1,0.002233389168062535,resistance_gene
adeR,0.002233389168062535,resistance_gene
tet(Y),0.002233389168062535,resistance_gene
MCR-1.32,0.002233389168062535,resistance_gene
QnrB76,0.002233389168062535,resistance_gene
FosXCC,0.002233389168062535,resistance_gene
MCR-2.3,0.002233389168062535,resistance_gene
CTX-M-136,0.002233389168062535,resistance_gene
dfrK,0.002233389168062535,resistance_gene
EreB,0.002233389168062535,resistance_gene
fusidane,0.002233389168062535,drug_class
 resistance by absence,0.002233389168062535,resistance_mechanism
MCR-3.20,0.002233389168062535,resistance_gene
MCR-3.39,0.002233389168062535,resistance_gene
CTX-M-1,0.002233389168062535,resistance_gene
aad(6),0.002233389168062535,resistance_gene
CTX-M-63,0.002233389168062535,resistance_gene
CMY-165,0.002233389168062535,resistance_gene
CMY-166,0.002233389168062535,resistance_gene
VEB-8,0.002233389168062535,resistance_gene
baeS,0.002233389168062535,resistance_gene
cpxA,0.002233389168062535,resistance_gene
arr-4,0.002233389168062535,resistance_gene
CTX-M-24,0.002233389168062535,resistance_gene
arlS,0.002233389168062535,resistance_gene
adeS,0.002233389168062535,resistance_gene
vatE,0.002233389168062535,resistance_gene
CMY-16,0.002233389168062535,resistance_gene
amrA,0.002233389168062535,resistance_gene
dfrE,0.0016750418760469012,resistance_gene
Mycobacterium tuberculosis embB mutant conferring resistance to ethambutol,0.0016750418760469012,resistance_gene
CTX-M-58,0.0016750418760469012,resistance_gene
Staphylococcus aureus parC conferring resistance to fluoroquinolones,0.0016750418760469012,resistance_gene
CTX-M-101,0.0016750418760469012,resistance_gene
AAC(6')-29a,0.0016750418760469012,resistance_gene
CMY-23,0.0016750418760469012,resistance_gene
CMY-140,0.0016750418760469012,resistance_gene
CMY-146,0.0016750418760469012,resistance_gene
dfrA35,0.0016750418760469012,resistance_gene
FosA7.5,0.0016750418760469012,resistance_gene
DfrA39,0.0016750418760469012,resistance_gene
DfrA38,0.0016750418760469012,resistance_gene
DfrA36,0.0016750418760469012,resistance_gene
DfrA34,0.0016750418760469012,resistance_gene
dfrA24,0.0016750418760469012,resistance_gene
CMY-8,0.0016750418760469012,resistance_gene
CTX-M-131,0.0016750418760469012,resistance_gene
vanR gene in vanD cluster,0.0016750418760469012,resistance_gene
CTX-M-93,0.0016750418760469012,resistance_gene
CTX-M-99,0.0016750418760469012,resistance_gene
APH(3')-IIb,0.0016750418760469012,resistance_gene
CMY-69,0.0016750418760469012,resistance_gene
ADC-216,0.0016750418760469012,resistance_gene
ADC-217,0.0016750418760469012,resistance_gene
ADC-218,0.0016750418760469012,resistance_gene
ADC-219,0.0016750418760469012,resistance_gene
ADC-220,0.0016750418760469012,resistance_gene
ADC-222,0.0016750418760469012,resistance_gene
ADC-223,0.0016750418760469012,resistance_gene
ADC-224,0.0016750418760469012,resistance_gene
ADC-92,0.0016750418760469012,resistance_gene
FosG,0.0016750418760469012,resistance_gene
FosBx1,0.0016750418760469012,resistance_gene
kdpD,0.0016750418760469012,resistance_gene
Staphylococcus aureus parE conferring resistance to fluoroquinolones,0.0016750418760469012,resistance_gene
spd,0.0016750418760469012,resistance_gene
vanM,0.0016750418760469012,resistance_gene
thioamide,0.0016750418760469012,drug_class
oxacephem,0.0016750418760469012,drug_class
mupirocin-like,0.0016750418760469012,drug_class
MCR-3.21,0.0016750418760469012,resistance_gene
MCR-3.40,0.0016750418760469012,resistance_gene
MCR-3.24,0.0016750418760469012,resistance_gene
MCR-3.28,0.0016750418760469012,resistance_gene
MCR-3.19,0.0016750418760469012,resistance_gene
CTX-M-197,0.0016750418760469012,resistance_gene
CTX-M-202,0.0016750418760469012,resistance_gene
CTX-M-215,0.0016750418760469012,resistance_gene
ADC-97,0.0016750418760469012,resistance_gene
ADC-98,0.0016750418760469012,resistance_gene
ADC-99,0.0016750418760469012,resistance_gene
mef(H),0.0016750418760469012,resistance_gene
FosY,0.0016750418760469012,resistance_gene
PmrF,0.0016750418760469012,resistance_gene
vanY gene in vanF cluster,0.0016750418760469012,resistance_gene
AAC(3)-IIIa,0.0016750418760469012,resistance_gene
AAC(6')-Ib-Suzhou,0.0016750418760469012,resistance_gene
qacA,0.0016750418760469012,resistance_gene
almF,0.0016750418760469012,resistance_gene
MCR-5.3,0.0016750418760469012,resistance_gene
MCR-1.34,0.0016750418760469012,resistance_gene
mecC-type BlaZ,0.0016750418760469012,resistance_gene
HERA-3,0.0016750418760469012,resistance_gene
aadA10,0.0016750418760469012,resistance_gene
dfrB2,0.0016750418760469012,resistance_gene
vanX gene in vanM cluster,0.0016750418760469012,resistance_gene
pmrA,0.0016750418760469012,resistance_gene
ADC-91,0.0016750418760469012,resistance_gene
BKC-1,0.0016750418760469012,resistance_gene
PME-1,0.0016750418760469012,resistance_gene
ADC-95,0.0016750418760469012,resistance_gene
MCR-1.33,0.0016750418760469012,resistance_gene
sepA,0.0016750418760469012,resistance_gene
CTX-M-25,0.0016750418760469012,resistance_gene
mdtH,0.0016750418760469012,resistance_gene
CTX-M-194,0.0016750418760469012,resistance_gene
CTX-M-195,0.0016750418760469012,resistance_gene
AFM-2,0.0016750418760469012,resistance_gene
CARB-49,0.0016750418760469012,resistance_gene
CARB-50,0.0016750418760469012,resistance_gene
CMY-174,0.0016750418760469012,resistance_gene
CTX-M-154,0.0016750418760469012,resistance_gene
CTX-M-169,0.0016750418760469012,resistance_gene
CTX-M-216,0.0016750418760469012,resistance_gene
CTX-M-173,0.0016750418760469012,resistance_gene
CTX-M-174,0.0016750418760469012,resistance_gene
CTX-M-190,0.0016750418760469012,resistance_gene
mdtA,0.0016750418760469012,resistance_gene
CTX-M-30,0.0016750418760469012,resistance_gene
CTX-M-36,0.0016750418760469012,resistance_gene
emrB,0.0016750418760469012,resistance_gene
CTX-M-10,0.0016750418760469012,resistance_gene
mef(D),0.0016750418760469012,resistance_gene
KLUC-2,0.0016750418760469012,resistance_gene
CTX-M-224,0.0016750418760469012,resistance_gene
CTX-M-219,0.0016750418760469012,resistance_gene
CTX-M-167,0.0016750418760469012,resistance_gene
ADC-96,0.0016750418760469012,resistance_gene
EC-8,0.0016750418760469012,resistance_gene
CTX-M-229,0.0016750418760469012,resistance_gene
CTX-M-236,0.0016750418760469012,resistance_gene
tet(X5),0.0016750418760469012,resistance_gene
MCR-4.3,0.0016750418760469012,resistance_gene
emrA,0.0016750418760469012,resistance_gene
FosL1,0.0016750418760469012,resistance_gene
CTX-M-163,0.0016750418760469012,resistance_gene
CTX-M-166,0.0016750418760469012,resistance_gene
ADC-159,0.0016750418760469012,resistance_gene
AFM-1,0.0016750418760469012,resistance_gene
MCR-1.7,0.0016750418760469012,resistance_gene
tet(W/N/W),0.0016750418760469012,resistance_gene
Salmonella enterica gyrA with mutation conferring resistance to triclosan,0.0016750418760469012,resistance_gene
Escherichia coli gyrA with mutation conferring resistance to triclosan,0.0016750418760469012,resistance_gene
tet(59),0.0016750418760469012,resistance_gene
tet(38),0.0016750418760469012,resistance_gene
CTX-M-59,0.0016750418760469012,resistance_gene
Mycobacterium tuberculosis tlyA mutations conferring resistance to aminoglycosides,0.0016750418760469012,resistance_gene
vanH gene in vanM cluster,0.0016750418760469012,resistance_gene
eptB,0.0016750418760469012,resistance_gene
CrcB,0.0016750418760469012,resistance_gene
CMY-13,0.0016750418760469012,resistance_gene
CARB-16,0.0016750418760469012,resistance_gene
vanV gene in vanB cluster,0.0016750418760469012,resistance_gene
emrY,0.0016750418760469012,resistance_gene
arr-5,0.0016750418760469012,resistance_gene
ADC-5,0.0016750418760469012,resistance_gene
ADC-6,0.0016750418760469012,resistance_gene
ADC-7,0.0016750418760469012,resistance_gene
ADC-18,0.0016750418760469012,resistance_gene
ADC-25,0.0016750418760469012,resistance_gene
Campylobacter coli chloramphenicol acetyltransferase,0.0016750418760469012,resistance_gene
ADC-68,0.0016750418760469012,resistance_gene
MCR-3.11,0.0016750418760469012,resistance_gene
Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid,0.0016750418760469012,resistance_gene
MCR-3.2,0.0016750418760469012,resistance_gene
HMB-1,0.0016750418760469012,resistance_gene
QnrB5,0.0016750418760469012,resistance_gene
CTX-M-134,0.0016750418760469012,resistance_gene
bacA,0.0016750418760469012,resistance_gene
AAC(6')-Ir,0.0016750418760469012,resistance_gene
Staphylococcus aureus gyrB conferring resistance to aminocoumarin,0.0016750418760469012,resistance_gene
EC-14,0.0016750418760469012,resistance_gene
EC-15,0.0016750418760469012,resistance_gene
EC-16,0.0016750418760469012,resistance_gene
EC-18,0.0016750418760469012,resistance_gene
EC-19,0.0016750418760469012,resistance_gene
EC-5,0.0016750418760469012,resistance_gene
CTX-M-220,0.0016750418760469012,resistance_gene
Mycobacterium tuberculosis gidB mutation conferring resistance to streptomycin,0.0016750418760469012,resistance_gene
mphF,0.0016750418760469012,resistance_gene
dfrD,0.0016750418760469012,resistance_gene
Staphylococcus aureus walK with mutation conferring resistance to daptomycin,0.0016750418760469012,resistance_gene
bcr-1,0.0016750418760469012,resistance_gene
ADC-31,0.0016750418760469012,resistance_gene
Acinetobacter baumannii parC conferring resistance to fluoroquinolones,0.0016750418760469012,resistance_gene
ADC-1,0.0016750418760469012,resistance_gene
ADC-2,0.0016750418760469012,resistance_gene
YojI,0.0016750418760469012,resistance_gene
ANT(3'')-IIb,0.0016750418760469012,resistance_gene
Mycobacterium tuberculosis thyA with mutation conferring resistance to para-aminosalicylic acid,0.0016750418760469012,resistance_gene
ANT(3'')-IIc,0.0016750418760469012,resistance_gene
ADC-61,0.0016750418760469012,resistance_gene
ADC-41,0.0016750418760469012,resistance_gene
Escherichia coli nfsA mutations conferring resistance to nitrofurantoin,0.0016750418760469012,resistance_gene
Enterococcus faecalis gshF with mutation conferring daptomycin resistance,0.0016750418760469012,resistance_gene
Staphylococcus aureus mupA conferring resistance to mupirocin,0.0016750418760469012,resistance_gene
Enterococcus faecalis cls with mutation conferring resistance to daptomycin,0.0016750418760469012,resistance_gene
Staphylococcus aureus ileS with mutation conferring resistance to mupirocin,0.0016750418760469012,resistance_gene
Staphylococcus aureus murA with mutation conferring resistance to fosfomycin,0.0016750418760469012,resistance_gene
Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin,0.0016750418760469012,resistance_gene
SPM-1,0.0016750418760469012,resistance_gene
CTX-M-238,0.0016750418760469012,resistance_gene
EC-13,0.0016750418760469012,resistance_gene
Escherichia coli emrE,0.0016750418760469012,resistance_gene
vanR gene in vanM cluster,0.0016750418760469012,resistance_gene
QnrA3,0.0016750418760469012,resistance_gene
QnrB7,0.0016750418760469012,resistance_gene
CMY-24,0.0016750418760469012,resistance_gene
vanH gene in vanO cluster,0.0016750418760469012,resistance_gene
mfpA,0.0016750418760469012,resistance_gene
Pseudomonas aeruginosa emrE,0.0016750418760469012,resistance_gene
ADC-79,0.0016750418760469012,resistance_gene
ADC-81,0.0016750418760469012,resistance_gene
ADC-82,0.0016750418760469012,resistance_gene
Escherichia coli GlpT with mutation conferring resistance to fosfomycin,0.0016750418760469012,resistance_gene
Escherichia coli CyaA with mutation conferring resistance to fosfomycin,0.0016750418760469012,resistance_gene
Staphylococcus aureus GlpT with mutation conferring resistance to fosfomycin,0.0016750418760469012,resistance_gene
ADC-56,0.0016750418760469012,resistance_gene
pgpB,0.0016750418760469012,resistance_gene
patA,0.0016750418760469012,resistance_gene
MCR-8.1,0.0016750418760469012,resistance_gene
MCR-1.5,0.0016750418760469012,resistance_gene
ADC-73,0.0016750418760469012,resistance_gene
qnrE1,0.0016750418760469012,resistance_gene
qnrE2,0.0016750418760469012,resistance_gene
patB,0.0016750418760469012,resistance_gene
mphG,0.0016750418760469012,resistance_gene
Staphylococcus aureus UhpT with mutation conferring resistance to fosfomycin,0.0016750418760469012,resistance_gene
ADC-74,0.0016750418760469012,resistance_gene
ADC-75,0.0016750418760469012,resistance_gene
ADC-76,0.0016750418760469012,resistance_gene
ADC-78,0.0016750418760469012,resistance_gene
vanS gene in vanB cluster,0.0016750418760469012,resistance_gene
eptA,0.0016750418760469012,resistance_gene
aadA9,0.0016750418760469012,resistance_gene
AAC(3)-Id,0.0016750418760469012,resistance_gene
vanD,0.0016750418760469012,resistance_gene
CTX-M-102,0.0016750418760469012,resistance_gene
CMY-44,0.0016750418760469012,resistance_gene
ugd,0.0016750418760469012,resistance_gene
Mycobacterium tuberculosis pncA mutations conferring resistance to pyrazinamide,0.0016750418760469012,resistance_gene
CMY-58,0.0016750418760469012,resistance_gene
aadA25,0.0016750418760469012,resistance_gene
dfrA26,0.0016750418760469012,resistance_gene
Staphylococcus aureus norA,0.0016750418760469012,resistance_gene
FosB1,0.0016750418760469012,resistance_gene
FosB6,0.0016750418760469012,resistance_gene
FosD,0.0016750418760469012,resistance_gene
aadA8,0.0016750418760469012,resistance_gene
FosC2,0.0016750418760469012,resistance_gene
mphC,0.0016750418760469012,resistance_gene
dfrB5,0.0016750418760469012,resistance_gene
dfrA30,0.0016750418760469012,resistance_gene
dfrA18,0.0016750418760469012,resistance_gene
Acinetobacter baumannii AbaF,0.0016750418760469012,resistance_gene
mexM,0.0016750418760469012,resistance_gene
mexN,0.0016750418760469012,resistance_gene
vanW gene in vanI cluster,0.0016750418760469012,resistance_gene
fusC,0.0016750418760469012,resistance_gene
Staphylococcus aureus fusA with mutation conferring resistance to fusidic acid,0.0016750418760469012,resistance_gene
Planobispora rosea EF-Tu mutants conferring resistance to inhibitor GE2270A,0.0016750418760469012,resistance_gene
lnuE,0.0016750418760469012,resistance_gene
AAC(6')-I-43,0.0016750418760469012,resistance_gene
dfrA3b,0.0016750418760469012,resistance_gene
Staphylococcus aureus FosB,0.0016750418760469012,resistance_gene
cmlA8,0.0016750418760469012,resistance_gene
arr-7,0.0016750418760469012,resistance_gene
mdtB,0.0016750418760469012,resistance_gene
AAC(6')-IIb,0.0016750418760469012,resistance_gene
vanR gene in vanB cluster,0.0016750418760469012,resistance_gene
mdtG,0.0016750418760469012,resistance_gene
